user_id;breed_id;name;birth_dt;sex;weight;height;length;has_defects;is_multicolor
178;736;Samantha Walsh;2024-04-18;male;80.752;59.579;86.432;False;False
326;971;Beth Hanna;2024-09-06;female;38.833;71.565;71.018;True;True
847;458;Jennifer Terry;2024-04-28;female;56.148;10.374;70.19;True;True
91;269;Justin Smith;2024-09-12;male;48.324;28.959;49.142;True;False
662;887;Lauren Wilson;2024-07-12;male;52.507;56.591;29.676;False;True
545;897;Deanna Haas;2024-06-08;male;75.71;27.652;18.796;False;True
440;771;Brandy Johnson;2024-03-21;female;7.515;93.318;87.666;False;False
773;636;Kelsey Stewart;2024-08-13;male;8.904;20.421;75.856;False;True
207;590;Calvin Miller;2024-02-15;female;24.212;26.097;55.917;True;False
110;198;Timothy Nixon;2024-03-03;male;11.905;16.69;92.5;True;True
990;335;Tony Lozano;2024-01-08;male;36.234;52.314;56.128;True;False
451;680;Taylor Morales;2024-04-30;female;71.15;43.752;91.152;False;True
911;609;Erika Maynard;2024-02-19;female;75.686;24.147;1.235;True;True
790;175;Peggy Thompson;2024-05-25;male;55.022;94.458;48.546;True;False
952;551;Jonathan Gonzalez;2024-06-16;female;4.897;6.215;52.154;True;False
383;301;Shannon Hamilton;2024-03-27;female;44.588;49.236;9.483;True;True
478;392;Johnathan Williams;2024-07-21;male;70.458;85.238;6.041;True;False
650;126;Erin Vasquez;2024-03-01;female;84.049;47.614;79.962;False;False
360;625;Natasha Henderson;2024-03-23;male;44.478;63.929;99.396;True;False
178;544;Peter Cowan;2024-02-21;male;88.434;77.914;61.454;True;False
480;631;Mr. Bryan Wright DVM;2024-08-18;female;49.859;46.109;85.707;False;False
960;743;Steven Baxter;2024-06-27;male;81.459;72.573;25.24;False;True
70;784;Carolyn Johnson;2024-05-13;male;4.702;64.366;67.32;False;False
613;966;Janice Beasley;2024-03-04;male;3.387;26.338;34.486;False;False
784;999;Brandy Howard;2024-08-19;male;50.282;97.022;34.698;True;False
476;891;Jennifer Novak;2024-05-01;male;57.223;27.199;22.72;False;True
508;222;Robert Perez;2024-08-14;female;99.743;69.353;20.053;False;True
813;221;Amanda Lewis;2024-05-24;male;75.329;29.019;6.056;True;True
852;806;Heather Owen;2024-05-12;male;29.981;39.997;89.912;False;True
88;395;William Bailey;2024-02-02;female;51.325;4.025;83.465;True;False
49;244;Jeremiah Edwards;2024-04-09;female;5.34;78.116;70.893;True;True
373;803;Brenda Young;2024-08-15;female;6.567;12.833;98.801;False;False
297;938;Elizabeth Davis;2024-04-29;male;86.677;2.366;52.533;True;False
425;959;Gregory Hunt;2024-04-20;female;28.359;47.917;42.459;True;True
345;45;Andrew Morales;2024-04-12;female;11.589;2.049;15.342;False;True
17;241;Joshua Whitaker;2024-01-28;female;13.958;2.371;99.545;False;True
134;526;Kenneth Murphy;2024-07-03;female;21.295;86.309;25.22;False;False
477;272;Beth Hill;2024-07-05;female;64.236;40.841;26.909;False;True
1;621;Charles Espinoza;2024-07-06;female;91.217;36.155;20.111;False;True
329;133;Paul Little MD;2024-01-16;female;17.51;6.707;73.484;True;False
942;233;Bridget Shepherd MD;2024-09-07;female;30.297;81.196;71.851;True;True
597;114;Melanie Elliott;2024-02-11;female;65.65;6.174;73.062;False;False
588;408;Jane Shelton;2024-09-04;female;80.371;0.637;82.475;True;False
788;112;Nicholas Gibson;2024-06-18;female;44.75;54.154;85.701;False;True
569;818;Mr. Nicholas Harris;2024-03-07;female;81.385;45.541;61.052;True;True
633;219;Karla Guzman;2024-06-06;female;57.153;2.211;42.321;False;False
794;842;Diane Chung;2024-06-16;male;59.288;4.662;5.313;False;True
203;2;James Gillespie;2024-08-30;female;6.618;72.426;93.578;True;True
850;921;Tiffany Powers;2024-05-30;female;7.643;62.311;26.234;False;True
779;868;Andrea Johnson;2024-07-25;male;59.443;32.505;68.543;True;True
159;824;Julie Long;2024-08-14;male;56.278;11.112;22.467;True;True
364;269;Katherine Harrington;2024-01-01;female;76.36;48.645;84.093;False;False
759;400;Kendra Mcguire;2024-06-09;female;41.523;21.678;0.78;True;False
340;363;David Parsons;2024-02-15;male;36.533;99.416;58.903;True;True
349;57;Kelly Stephens;2024-04-25;male;17.045;13.61;28.058;False;True
566;312;Andrea Williams;2024-02-05;male;2.562;35.905;22.266;True;False
275;510;Dr. Laurie Allen;2024-02-24;female;59.697;69.151;44.736;False;True
357;278;Donna Crawford;2024-05-24;female;65.98;81.396;2.474;True;True
76;774;Lisa James;2024-08-20;female;22.246;72.259;37.681;True;True
140;688;Timothy Clark;2024-07-27;female;4.602;85.502;75.502;True;False
701;993;Joseph Walker;2024-05-06;female;45.548;52.911;0.501;True;False
210;657;Raymond Lee;2024-02-01;female;67.033;6.432;63.611;False;False
652;563;Javier Morris;2024-01-04;female;60.069;49.374;4.423;True;False
975;179;Margaret Esparza;2024-04-16;male;2.07;39.877;80.561;False;False
691;206;Nicole Olson;2024-03-10;male;86.043;47.808;52.584;False;True
529;591;Jennifer Colon;2024-01-15;female;63.982;54.098;7.363;False;False
401;312;Bethany Manning;2024-02-08;male;56.014;34.871;2.877;False;False
38;717;Christopher Morris;2024-05-24;male;39.021;48.168;18.989;False;True
122;967;Eric Frost;2024-08-04;male;41.734;42.084;53.271;True;False
323;122;Jane Fox;2024-09-06;female;18.391;48.2;5.33;False;True
790;447;Ryan Snyder;2024-01-18;female;83.892;46.615;10.299;True;False
833;673;Jim Clark;2024-01-30;female;56.098;41.414;95.694;True;False
248;994;Michael Blevins;2024-06-03;male;57.823;87.308;51.783;False;False
861;895;Jerry Osborn;2024-06-24;male;63.138;61.098;57.353;True;False
161;201;Nicole Montoya;2024-08-17;male;21.606;83.998;39.787;False;True
49;591;Colton Wagner;2024-07-21;male;51.058;11.138;44.187;False;True
842;804;Jacqueline Hunter;2024-01-27;male;96.683;56.955;34.86;False;True
608;860;Leonard Santiago;2024-02-22;female;7.628;92.647;95.744;True;True
452;809;Laurie Salinas;2024-07-31;female;87.231;60.793;25.542;False;True
977;934;Michael Frey;2024-04-07;female;52.677;35.656;34.905;True;True
189;223;Nicole Gomez;2024-03-12;female;41.848;27.571;47.748;True;False
749;341;James James;2024-06-12;female;51.945;48.06;37.511;True;True
503;405;Matthew Murray;2024-05-25;female;13.649;74.509;18.477;True;False
116;224;Jason Fuentes;2024-06-17;male;55.471;55.309;15.535;True;False
16;287;Allison Webb;2024-04-09;female;94.313;29.676;86.076;False;True
739;683;Donna Barry;2024-02-19;male;61.267;27.286;54.608;True;False
724;141;Sherry Jensen;2024-04-10;male;0.781;54.054;43.815;True;False
175;261;Anthony Baldwin;2024-09-12;female;25.255;25.597;0.236;False;False
391;787;Amanda Johnson;2024-01-18;male;75.925;91.681;52.55;False;False
275;643;Lisa Holmes;2024-02-29;female;44.448;12.845;25.639;False;False
484;446;James Long;2024-09-01;female;32.988;24.881;42.665;True;True
411;670;Amy Gonzalez;2024-04-17;male;37.835;45.378;20.005;True;True
805;17;Timothy Powell;2024-01-08;female;81.2;20.617;89.681;True;True
909;550;Johnny Mcdonald;2024-01-01;female;17.033;3.2;13.011;True;False
835;378;Danielle Salazar;2024-04-30;female;34.104;51.38;61.305;False;True
792;262;Kenneth Watkins;2024-07-30;female;27.871;19.639;10.256;True;True
16;719;Stanley Ford;2024-05-09;male;59.662;69.984;46.752;True;True
96;111;Crystal Avila;2024-01-29;female;64.914;62.594;45.811;True;False
76;619;Mary Sims;2024-08-28;male;24.008;33.315;41.854;False;False
50;318;Christopher Phillips;2024-08-05;male;41.185;94.393;81.279;False;True
847;764;Ashley Barnett;2024-08-06;male;59.881;78.226;18.808;True;False
209;806;Jacob Jones;2024-02-05;female;72.849;78.728;86.505;True;True
55;207;Angela Doyle;2024-02-04;male;41.043;7.839;63.466;True;False
965;121;Lance Russell;2024-08-14;female;34.58;87.347;23.884;True;False
686;96;Destiny Harmon;2024-08-11;female;70.372;5.182;49.309;True;True
923;111;Susan Tate;2024-08-02;female;81.44;87.723;86.385;True;False
439;582;Sarah Simon;2024-01-03;male;3.124;64.105;30.25;False;False
886;969;George Dixon;2024-05-12;female;70.697;49.037;39.849;True;False
977;546;Frank Little;2024-07-24;female;20.672;46.033;21.716;False;True
881;817;Joseph Brown;2024-03-01;female;90.418;29.951;23.281;False;True
10;414;Justin Shea;2024-01-02;female;66.468;21.605;95.518;False;False
198;378;Nicole Hurst;2024-03-21;female;9.607;3.243;66.415;False;False
645;354;Crystal Hernandez;2024-04-17;male;31.984;68.82;23.572;True;False
241;653;Scott Smith;2024-01-08;female;52.122;56.827;70.217;True;False
931;295;Gary Valenzuela;2024-06-18;female;10.769;94.26;40.229;True;False
123;631;Scott Gordon;2024-04-15;female;54.015;87.518;91.199;True;True
30;946;Daniel Vaughn;2024-06-30;male;46.973;38.314;15.628;False;False
194;828;Nicole Flores;2024-03-03;female;37.229;90.843;12.858;True;False
335;556;Diane Hayes;2024-07-06;female;82.218;67.444;86.412;False;False
817;518;Kathleen Hardy;2024-01-30;male;55.626;69.959;7.354;True;False
787;48;Kyle Ramos;2024-09-06;female;97.144;57.056;57.862;False;False
680;869;Timothy Riley;2024-02-11;female;7.74;83.566;18.212;True;False
458;89;Diana Garner;2024-04-22;female;62.381;22.901;12.298;False;False
589;356;Jonathan Reed;2024-02-10;female;27.499;43.545;9.058;False;True
19;710;Jamie Bell;2024-02-11;male;95.778;1.925;15.078;True;False
114;154;Adam Velazquez;2024-03-24;male;80.437;43.894;12.578;True;True
864;127;James Brown;2024-07-14;male;54.849;6.854;94.356;True;False
612;440;Ricardo Blackwell;2024-08-22;female;52.405;3.472;56.347;False;False
295;569;Anthony Wright;2024-03-15;male;82.952;34.42;44.752;False;True
594;157;Victor Howard;2024-04-10;female;22.634;97.464;84.034;False;False
886;249;Katie Hardy;2024-05-30;female;34.511;97.404;74.126;True;False
290;150;James Harris;2024-08-05;male;12.98;82.858;5.797;False;False
921;670;Rachel Fisher;2024-08-19;male;97.003;83.355;40.339;True;True
384;698;Morgan Hernandez;2024-01-20;male;83.13;18.132;72.998;False;False
999;868;John Ashley;2024-09-13;male;22.767;26.845;10.694;False;False
601;901;Sherri Young;2024-06-18;female;71.096;26.479;81.73;False;False
335;200;Steve Jones;2024-03-27;male;30.705;31.621;98.855;False;False
535;617;Monica Cummings;2024-05-14;female;5.984;76.358;59.344;True;False
290;403;Darryl Ryan;2024-04-29;female;80.398;90.838;38.959;False;True
573;755;Randall Herring;2024-08-13;male;26.413;87.419;66.747;False;False
24;486;Anthony Wilson;2024-07-28;female;57.586;73.474;60.838;False;False
986;803;John Bates;2024-04-04;female;58.38;56.126;70.173;False;False
740;295;Joshua Gay;2024-09-06;female;59.538;53.818;73.915;False;True
875;556;Nancy Estrada;2024-02-22;female;61.039;71.411;20.777;True;True
507;934;Veronica Wagner;2024-05-26;female;71.266;26.985;29.503;True;True
28;538;Richard Mercer;2024-07-13;male;94.724;8.161;57.01;False;True
464;377;Noah Hogan;2024-05-23;female;28.875;97.418;24.868;False;False
894;48;Dr. David Kennedy;2024-02-07;female;99.022;3.628;93.154;True;False
634;565;Daniel Reed;2024-09-10;male;4.405;23.599;56.23;True;False
859;680;Carl Young;2024-07-02;male;28.895;59.549;62.651;False;False
760;320;Jordan Jones;2024-06-07;female;2.925;33.894;42.155;False;True
36;907;Jordan Bautista;2024-01-26;female;41.39;93.746;44.799;True;False
209;493;Kathy Hopkins;2024-03-03;female;34.047;0.713;25.268;True;False
235;652;Daniel Wright;2024-04-29;female;81.832;81.859;68.471;False;False
429;915;Daniel Flores;2024-04-07;male;86.85;22.243;27.556;True;True
165;384;Emily Petty;2024-08-18;female;25.433;33.676;44.499;False;False
111;965;Matthew Mills;2024-09-10;male;16.39;88.94;25.25;True;True
138;564;Cheryl Green;2024-05-13;male;73.483;96.856;69.127;True;False
565;93;Stephanie Ayala;2024-01-02;male;38.354;11.583;4.011;True;False
992;957;Laura Delgado;2024-08-30;female;40.213;52.917;47.456;False;True
303;117;Eileen Wilkerson;2024-04-19;female;68.177;20.603;87.286;True;True
235;528;Shawn Todd;2024-03-23;female;10.14;39.636;38.159;True;False
953;390;Rachel Allen;2024-01-31;female;81.807;47.238;56.994;True;False
124;585;Bobby Wright;2024-04-23;female;47.845;96.734;38.131;True;False
557;279;Jamie Luna;2024-07-11;female;56.98;35.435;23.206;True;True
274;714;Alexander Greene;2024-03-10;male;57.305;27.461;66.014;True;False
293;940;Joe Henry;2024-04-22;female;54.235;88.35;83.991;True;False
244;499;Michael Russell;2024-09-05;female;77.653;71.71;31.51;True;False
525;903;Caitlin Mcgrath;2024-04-17;male;90.024;7.232;41.309;False;False
500;631;Stacey Estrada;2024-02-16;female;43.706;2.806;94.292;False;False
625;395;Christopher Park;2024-06-02;female;18.128;11.028;2.883;False;False
426;355;Jordan Stuart;2024-06-07;female;5.668;37.824;49.297;True;True
524;691;Harry Mcdonald;2024-06-30;female;47.961;29.079;58.15;True;True
489;25;Joshua Martinez;2024-04-17;male;89.984;56.932;58.953;True;True
635;997;Erin Phillips;2024-03-02;female;8.487;87.117;31.831;True;True
399;839;Rodney Chapman;2024-03-01;female;3.023;33.493;73.562;False;False
625;879;Gary Peterson;2024-09-13;female;4.032;50.031;13.785;True;False
184;197;John Mueller;2024-09-08;female;36.278;77.223;98.744;True;False
230;764;Seth Ali;2024-08-31;female;90.313;66.702;19.045;False;False
64;156;Tamara Flores;2024-04-28;male;13.831;16.348;76.944;True;False
16;448;Karen Farmer;2024-09-10;male;44.044;76.937;19.811;True;False
113;396;Janet Yang;2024-05-08;female;3.022;75.865;29.659;True;True
896;305;Andres Graves;2024-07-05;male;19.34;87.683;56.592;True;False
665;212;Jeffrey Ibarra;2024-03-05;male;55.856;79.457;49.523;True;True
528;812;Jeanne Thomas;2024-07-13;male;81.981;94.674;0.324;True;True
444;350;Carla Gaines;2024-06-03;female;48.169;39.357;11.61;True;False
885;467;Matthew Jimenez;2024-01-08;male;28.106;33.193;98.293;False;False
888;54;Ashlee Hendrix;2024-01-11;female;71.638;52.276;22.119;True;False
658;453;Bruce Patel;2024-06-01;male;1.124;45.174;92.955;True;False
971;463;Michael Moon;2024-08-18;female;58.786;43.899;70.464;True;False
467;498;Daniel Thompson;2024-06-11;male;29.11;50.92;17.217;False;True
116;402;Wendy Prince;2024-08-25;female;42.094;84.001;93.012;True;True
450;649;Glen Cohen;2024-01-04;female;77.222;40.514;66.181;True;True
807;484;Ashley Dudley;2024-08-04;male;30.985;24.719;41.117;True;False
870;877;David Boone;2024-05-30;male;0.626;79.952;78.909;True;True
670;42;Jonathan Collins;2024-04-08;male;44.407;71.074;75.901;False;True
578;781;Troy Bell;2024-06-17;female;12.435;91.878;63.242;True;True
409;167;Jasmine Hernandez;2024-03-30;male;93.723;65.272;33.636;False;False
140;553;Adam Young;2024-05-13;male;38.565;40.06;13.826;False;True
31;172;Richard Jones;2024-07-19;female;25.056;16.529;43.879;False;True
656;994;Calvin Nelson;2024-06-10;male;63.785;99.835;56.477;False;True
263;108;Andrew Wallace;2024-01-12;female;53.123;53.503;91.378;True;False
556;378;Monique Rodriguez;2024-05-14;male;68.58;72.134;9.461;False;True
859;983;Leslie Rodriguez;2024-02-07;female;71.187;42.153;33.834;False;True
632;191;Mrs. Miranda Mora DDS;2024-09-11;female;77.412;22.07;41.446;True;False
102;37;Cynthia Calderon;2024-07-27;female;69.993;0.44;22.242;False;False
584;703;Stephen Huber;2024-02-23;female;4.227;15.514;86.227;True;False
290;676;Kevin Reyes;2024-06-12;male;55.036;51.088;80.184;False;True
344;5;Danielle Sandoval;2024-01-07;female;29.249;74.753;85.519;False;True
294;568;Wesley Wilson;2024-03-30;male;95.277;66.539;28.892;True;True
458;738;John Baxter;2024-07-29;female;8.158;14.651;71.105;True;False
973;804;Samantha Mosley;2024-09-08;male;98.64;14.623;64.879;True;True
580;943;Mark Garner;2024-06-12;male;2.313;17.05;41.166;False;True
170;26;Sherry Johnson;2024-03-12;male;56.239;54.237;92.151;True;True
487;611;Kathryn Schaefer;2024-09-08;male;74.641;75.549;2.922;False;False
534;531;Christopher Mcintosh;2024-07-28;female;58.819;40.486;77.309;True;False
302;355;Paige Howard;2024-01-13;male;2.456;1.98;88.781;False;True
402;247;Karen Franklin;2024-03-08;male;24.891;57.225;5.688;False;False
878;53;Scott Hill;2024-05-18;male;41.018;8.157;16.213;False;True
225;132;Nicole Holder;2024-05-28;female;3.789;40.607;47.308;True;False
412;470;David Grimes;2024-08-23;male;15.13;43.752;37.056;True;True
202;844;Jason Zavala;2024-09-05;female;45.138;67.082;8.255;True;True
282;300;Casey Watson;2024-04-20;female;58.75;73.873;79.359;False;True
444;648;Christopher Adams;2024-04-09;male;52.622;54.892;53.076;True;False
664;54;Sharon Krause;2024-07-04;female;40.625;24.142;33.59;False;False
480;297;Darren Aguilar;2024-07-27;female;79.216;30.944;23.531;False;False
365;639;Patricia Decker;2024-08-10;male;27.253;48.44;74.225;True;True
554;204;Kimberly Pugh;2024-08-20;male;47.424;92.264;21.081;False;False
822;390;Clifford Weber;2024-03-06;female;93.904;19.281;91.78;True;False
703;260;Thomas Gonzalez;2024-06-21;male;60.887;75.244;9.748;False;False
745;231;Kristen Castaneda;2024-09-13;male;68.185;98.861;65.026;False;True
735;187;Susan Pierce;2024-02-16;male;30.137;58.352;97.51;False;False
247;18;Christopher Jones;2024-01-09;male;99.188;10.839;81.734;True;True
946;760;Sarah Rodriguez;2024-07-16;male;68.548;44.393;80.138;False;True
909;566;Marie Cole;2024-01-06;male;57.154;35.811;30.72;False;True
135;633;Charles Smith;2024-07-18;female;62.056;69.23;80.783;False;False
332;768;Brian Pittman;2024-08-31;male;20.197;11.949;18.698;False;False
840;89;David Hamilton;2024-07-24;male;6.681;6.165;76.914;False;False
323;379;Mary Turner;2024-05-18;female;52.837;10.31;85.563;False;True
143;111;Johnny Castillo;2024-04-14;male;17.814;8.32;75.815;False;True
592;87;George Wu;2024-08-29;male;54.287;33.431;3.578;False;False
297;43;Angel Valenzuela;2024-08-08;female;64.693;20.655;75.916;True;False
284;229;Miss Brenda Guerra;2024-05-13;male;70.233;42.293;92.046;False;False
952;493;Tracy Hanson;2024-04-24;female;92.85;57.672;4.721;True;False
484;266;Adam Weber;2024-01-02;male;64.769;70.78;3.17;True;False
451;204;Daniel Gutierrez;2024-01-07;female;75.515;82.481;86.896;True;True
148;781;Kevin Williams;2024-02-28;female;23.014;52.534;60.91;False;False
520;823;Justin Williams;2024-08-13;male;82.853;45.972;46.99;False;False
53;948;Kim Brown;2024-01-05;female;50.868;61.755;84.278;False;False
432;187;Melissa Peck;2024-08-19;female;51.099;91.1;28.29;False;True
607;387;Christopher Hoover;2024-08-12;female;2.648;76.987;16.235;True;True
964;654;Michael Cuevas;2024-03-06;female;49.609;24.829;92.05;True;True
471;706;Ashley Douglas;2024-06-29;female;54.794;65.996;81.627;False;False
225;423;Susan Nelson;2024-09-11;female;1.709;87.452;25.823;False;True
616;767;Erik Harding;2024-09-03;male;20.456;73.96;6.591;True;True
1;1;Michael Clark;2024-08-10;female;100;100;100;false;false
2;2;Joseph Johnson;2024-01-10;male;100;100;100;false;false
3;3;Tiffany Ross;2024-02-14;female;100;100;100;false;false
4;4;Katherine Neal;2024-04-20;female;100;100;100;false;false
5;5;Jose Anderson;2024-04-20;male;100;100;100;false;false
6;6;Tara Ellis;2024-09-01;male;100;100;100;false;false
7;7;Danielle Craig;2024-07-17;female;100;100;100;false;false
8;8;Morgan Lopez;2024-03-30;female;100;100;100;false;false
9;9;Olivia Sullivan;2024-06-15;female;100;100;100;false;false
10;10;Brandon Roberts MD;2024-08-28;male;100;100;100;false;false
11;11;Donald Griffin;2024-04-22;male;100;100;100;false;false
12;12;Alicia Edwards;2024-01-12;female;100;100;100;false;false
13;13;Ryan Atkinson;2024-06-19;male;100;100;100;false;false
14;14;Christopher Nunez;2024-08-19;female;100;100;100;false;false
15;15;Joshua Cohen;2024-01-23;female;100;100;100;false;false
16;16;Christopher Ashley;2024-07-09;male;100;100;100;false;false
17;17;Angela Lee;2024-05-27;female;100;100;100;false;false
18;18;Brenda Stuart;2024-02-03;female;100;100;100;false;false
19;19;James Walsh;2024-07-26;female;100;100;100;false;false
20;20;Nicole Craig;2024-04-24;male;100;100;100;false;false
21;21;Joyce Sullivan;2024-07-04;male;100;100;100;false;false
22;22;Jason Garner;2024-08-30;male;100;100;100;false;false
23;23;Bobby Thompson;2024-04-14;male;100;100;100;false;false
24;24;Ashley Garza;2024-07-17;female;100;100;100;false;false
25;25;Kevin Young;2024-05-17;male;100;100;100;false;false
26;26;Monica Mason;2024-05-07;male;100;100;100;false;false
27;27;Brandi Fowler;2024-05-29;male;100;100;100;false;false
28;28;Tanya Short;2024-01-30;female;100;100;100;false;false
29;29;William Armstrong;2024-04-05;male;100;100;100;false;false
30;30;Zachary Ross;2024-02-10;male;100;100;100;false;false
31;31;Hannah Serrano;2024-07-02;male;100;100;100;false;false
32;32;Joseph Cox;2024-04-13;female;100;100;100;false;false
33;33;Jason Mcgee;2024-02-19;male;100;100;100;false;false
34;34;Dana Braun;2024-06-08;male;100;100;100;false;false
35;35;Susan Harris;2024-07-20;female;100;100;100;false;false
36;36;Thomas Owens;2024-06-29;female;100;100;100;false;false
37;37;Kyle Morgan;2024-04-03;female;100;100;100;false;false
38;38;Jesse Taylor;2024-05-13;female;100;100;100;false;false
39;39;Anne Hoffman;2024-01-13;female;100;100;100;false;false
40;40;Joseph Campos;2024-06-11;male;100;100;100;false;false
41;41;Mr. Tyler Smith;2024-05-25;female;100;100;100;false;false
42;42;Reginald Jimenez;2024-07-01;male;100;100;100;false;false
43;43;Henry Blackburn;2024-08-03;female;100;100;100;false;false
44;44;Kelli Soto;2024-02-18;female;100;100;100;false;false
45;45;Joseph Cantu;2024-06-25;female;100;100;100;false;false
46;46;Marcus Hill;2024-07-25;female;100;100;100;false;false
47;47;Lisa May;2024-06-13;female;100;100;100;false;false
48;48;Donald Butler;2024-01-13;female;100;100;100;false;false
49;49;Emily Dennis;2024-07-30;female;100;100;100;false;false
50;50;Scott Tanner;2024-08-14;female;100;100;100;false;false
51;51;Jordan Wilson;2024-04-24;male;100;100;100;false;false
52;52;Michael Ward;2024-02-08;female;100;100;100;false;false
53;53;Brooke Shaw;2024-09-01;male;100;100;100;false;false
54;54;Benjamin Cook;2024-06-05;female;100;100;100;false;false
55;55;Katie Riley;2024-07-23;female;100;100;100;false;false
56;56;John Collins;2024-07-18;male;100;100;100;false;false
57;57;Justin Baker;2024-07-11;male;100;100;100;false;false
58;58;Jeffrey Jones;2024-05-17;male;100;100;100;false;false
59;59;Grace Griffin;2024-05-04;male;100;100;100;false;false
60;60;Patrick Dixon;2024-08-03;male;100;100;100;false;false
61;61;Alexis Page;2024-03-14;female;100;100;100;false;false
62;62;Alyssa Bird;2024-08-03;male;100;100;100;false;false
63;63;Joseph Lee;2024-08-31;male;100;100;100;false;false
64;64;Frank Martin;2024-04-05;male;100;100;100;false;false
65;65;Benjamin Hunt;2024-06-10;male;100;100;100;false;false
66;66;Donald Carter;2024-03-02;female;100;100;100;false;false
67;67;Ashley Gomez DDS;2024-02-11;female;100;100;100;false;false
68;68;Jessica Robles;2024-08-16;female;100;100;100;false;false
69;69;Bill Spencer;2024-04-04;male;100;100;100;false;false
70;70;Lisa Berry;2024-02-01;male;100;100;100;false;false
71;71;Lisa Mendoza;2024-08-24;male;100;100;100;false;false
72;72;Patricia Flores;2024-01-25;female;100;100;100;false;false
73;73;Anthony Edwards;2024-05-17;female;100;100;100;false;false
74;74;Jessica Barker;2024-08-16;female;100;100;100;false;false
75;75;Lori Robinson;2024-01-08;female;100;100;100;false;false
76;76;Jason Howell;2024-02-01;male;100;100;100;false;false
77;77;Taylor Wheeler;2024-08-21;female;100;100;100;false;false
78;78;William Dean;2024-08-21;female;100;100;100;false;false
79;79;Steven Branch;2024-06-18;female;100;100;100;false;false
80;80;Jack Garcia;2024-06-30;male;100;100;100;false;false
81;81;Mathew Martinez;2024-02-03;male;100;100;100;false;false
82;82;Ms. Amy Carroll;2024-01-10;female;100;100;100;false;false
83;83;Kari Meyer;2024-08-07;female;100;100;100;false;false
84;84;Alex Young;2024-08-20;male;100;100;100;false;false
85;85;Gabriel Griffith;2024-05-27;female;100;100;100;false;false
86;86;Christopher Rice;2024-05-15;male;100;100;100;false;false
87;87;Casey Dixon;2024-05-04;male;100;100;100;false;false
88;88;Mr. Marcus Gomez;2024-05-08;female;100;100;100;false;false
89;89;William Medina DDS;2024-07-25;female;100;100;100;false;false
90;90;Jennifer Myers;2024-02-10;male;100;100;100;false;false
91;91;Jessica Brown;2024-02-24;female;100;100;100;false;false
92;92;Ryan Nelson;2024-08-07;male;100;100;100;false;false
93;93;Miguel Bautista;2024-04-27;female;100;100;100;false;false
94;94;Mark Robinson;2024-03-11;male;100;100;100;false;false
95;95;Riley Stone;2024-07-11;female;100;100;100;false;false
96;96;Amber Patterson;2024-06-16;female;100;100;100;false;false
97;97;Evan Chapman;2024-07-17;female;100;100;100;false;false
98;98;Joshua Martinez;2024-08-10;female;100;100;100;false;false
99;99;Anthony Cross;2024-05-08;male;100;100;100;false;false
100;100;Michael Bates;2024-01-25;female;100;100;100;false;false
101;101;Joseph Davis;2024-07-26;male;100;100;100;false;false
102;102;Christopher Gilbert;2024-01-25;male;100;100;100;false;false
103;103;Margaret Williams PhD;2024-05-09;male;100;100;100;false;false
104;104;Jennifer Williams;2024-07-05;male;100;100;100;false;false
105;105;Nancy Thomas;2024-03-15;female;100;100;100;false;false
106;106;Krista Poole;2024-02-21;female;100;100;100;false;false
107;107;Yvonne Harris;2024-08-06;female;100;100;100;false;false
108;108;Michael Lowe;2024-08-13;male;100;100;100;false;false
109;109;Beth Cook;2024-08-01;female;100;100;100;false;false
110;110;Kaitlyn Garcia;2024-07-21;male;100;100;100;false;false
111;111;Isabel Pennington;2024-02-17;female;100;100;100;false;false
112;112;Laura Ramsey;2024-02-09;male;100;100;100;false;false
113;113;Catherine Green;2024-05-12;male;100;100;100;false;false
114;114;Diane Brewer;2024-07-02;male;100;100;100;false;false
115;115;Linda Fernandez;2024-01-10;male;100;100;100;false;false
116;116;Erin Guzman;2024-06-12;male;100;100;100;false;false
117;117;Kristine Shields;2024-05-21;male;100;100;100;false;false
118;118;Danielle Anderson;2024-06-27;female;100;100;100;false;false
119;119;Erik Chavez;2024-05-06;female;100;100;100;false;false
120;120;Christopher Clark;2024-03-19;female;100;100;100;false;false
121;121;Tracy Yu;2024-09-09;male;100;100;100;false;false
122;122;Mark Oneal;2024-03-04;male;100;100;100;false;false
123;123;Amanda Morales;2024-02-04;male;100;100;100;false;false
124;124;Lauren Joseph;2024-08-09;female;100;100;100;false;false
125;125;Crystal Liu;2024-03-04;female;100;100;100;false;false
126;126;Maria Brown;2024-05-15;female;100;100;100;false;false
127;127;Jeffery Rodriguez;2024-03-05;male;100;100;100;false;false
128;128;Jennifer Thompson;2024-07-19;female;100;100;100;false;false
129;129;James Mendoza;2024-05-16;male;100;100;100;false;false
130;130;James Holt;2024-03-19;female;100;100;100;false;false
131;131;Melissa Cain;2024-07-30;male;100;100;100;false;false
132;132;Mary Howard;2024-02-13;female;100;100;100;false;false
133;133;Terri Elliott;2024-08-01;male;100;100;100;false;false
134;134;Angela Floyd;2024-01-14;female;100;100;100;false;false
135;135;Michele Waters;2024-03-18;female;100;100;100;false;false
136;136;Michelle Mills;2024-03-26;female;100;100;100;false;false
137;137;Susan Soto;2024-07-09;female;100;100;100;false;false
138;138;Zachary Mitchell;2024-04-02;male;100;100;100;false;false
139;139;Kenneth Roy;2024-02-25;female;100;100;100;false;false
140;140;Michael Obrien;2024-02-13;male;100;100;100;false;false
