breed_id;country;weight;height;length;has_defects;is_multicolor;weight_delta_percent;height_delta_percent;length_delta_percent
777;Tajikistan;97.299;59.867;52.084;True;False;67.04;92.07;72.0
778;Benin;87.783;31.751;9.335;True;False;80.26;1.83;89.27
779;Slovakia;30.254;42.336;2.486;True;True;29.77;61.32;89.26
780;Palestine;96.264;97.381;91.675;False;True;69.71;78.52;88.28
781;Armenia;24.073;78.166;29.138;False;False;92.41;91.21;57.5
782;Tuvalu;97.751;63.846;55.971;True;True;44.33;15.65;60.82
783;Ecuador;3.504;51.128;65.964;False;True;66.53;91.46;35.45
784;Samoa;88.507;89.3;58.953;True;True;30.95;22.49;98.25
785;Saint Vincent & the Grenadines;96.166;24.501;2.706;False;True;43.57;70.12;5.85
786;Syria;90.677;22.242;9.928;True;False;19.03;46.05;70.71
787;Angola;84.249;53.956;93.946;True;False;28.71;32.88;23.17
788;Sri Lanka;46.668;7.288;95.328;False;False;33.01;32.63;69.1
789;Antigua & Deps;89.773;95.454;47.898;True;False;62.71;6.74;94.93
790;Uruguay;8.352;77.55;27.45;True;True;93.4;69.44;28.38
791;Bhutan;27.579;30.176;67.558;True;False;81.45;7.95;97.09
792;Chile;29.026;32.238;35.446;True;True;38.22;84.78;84.87
793;Chile;60.87;16.783;37.371;False;False;12.72;30.14;82.72
794;Bolivia;44.826;10.886;43.463;True;False;24.53;60.24;16.67
795;Lebanon;79.132;79.475;58.632;False;False;31.24;50.3;5.45
796;Argentina;90.577;26.874;14.565;True;True;79.49;21.72;18.44
797;Nicaragua;94.195;76.571;64.718;True;True;29.96;42.21;83.59
798;Colombia;26.077;71.757;0.502;False;False;83.99;62.88;97.01
799;Mauritius;74.775;47.247;92.525;True;False;96.69;73.06;20.23
800;Micronesia;58.874;8.763;80.2;True;True;70.59;79.33;14.77
801;Portugal;58.098;65.108;40.636;True;True;34.5;91.25;89.93
802;Lesotho;98.391;2.806;17.064;True;True;53.08;37.01;53.94
803;Congo;86.46;80.054;93.673;True;False;88.11;61.1;10.31
804;Cambodia;66.393;50.211;26.382;True;True;10.41;50.7;27.55
805;Benin;85.257;90.727;64.283;False;True;61.19;85.14;96.26
806;Mali;53.316;23.625;87.505;False;False;27.96;53.92;97.42
807;Lithuania;12.541;72.186;25.436;True;True;2.5;27.62;94.51
808;United Arab Emirates;66.963;81.613;32.117;True;False;20.4;34.64;41.65
809;Togo;32.516;93.937;85.916;False;True;99.41;28.42;86.29
810;Zambia;7.412;84.624;88.707;True;True;14.0;79.23;15.94
811;France;63.301;6.205;93.182;True;True;40.33;61.82;18.76
812;St Kitts & Nevis;3.782;46.301;54.354;False;False;16.4;68.87;65.43
813;Iceland;36.106;31.266;81.558;True;True;44.05;16.99;66.2
814;Bulgaria;84.963;17.299;57.596;True;True;74.2;19.07;91.57
815;Oman;5.226;92.763;80.661;True;False;44.07;67.25;77.09
816;Ghana;47.746;65.533;47.822;True;True;30.2;33.27;13.46
817;Niger;42.336;74.692;87.858;False;False;46.22;43.26;89.62
818;East Timor;94.535;37.407;64.202;False;True;48.38;38.98;32.32
819;Chile;25.945;76.898;47.515;False;True;94.98;64.95;56.02
820;Guatemala;77.084;80.083;90.666;False;True;94.38;13.45;76.37
821;Honduras;97.395;48.065;78.951;False;True;73.32;76.71;31.15
822;Jamaica;17.608;19.262;46.55;False;False;32.75;8.99;61.11
823;Tanzania;49.153;54.955;42.71;False;False;78.42;79.85;39.11
824;Grenada;51.487;64.266;4.44;False;False;75.45;40.84;13.36
825;Ireland (Republic);34.011;90.889;32.912;False;True;81.45;20.12;56.02
826;Slovakia;45.04;7.359;31.511;False;True;55.86;17.92;58.76
827;Brazil;70.922;63.005;57.643;False;True;77.72;49.88;18.57
828;Myanmar;72.862;50.766;7.898;True;False;73.86;83.89;45.31
829;Tunisia;17.636;35.21;59.845;False;False;62.87;36.26;22.41
830;Macedonia;37.887;81.416;21.127;True;False;55.6;9.44;15.25
831;Venezuela;14.081;5.387;91.134;False;True;83.72;95.75;40.56
832;Nauru;66.061;62.899;99.603;False;True;16.9;53.33;19.43
833;Romania;19.708;43.988;43.419;False;False;54.84;52.13;8.03
834;Poland;60.272;7.443;50.142;False;False;42.17;75.87;73.28
835;Togo;32.112;50.019;16.692;False;True;73.81;29.42;78.13
836;Sweden;44.307;38.97;68.909;False;False;7.66;66.51;31.88
837;Kosovo;46.694;30.708;64.439;True;True;15.46;18.99;69.83
838;Uzbekistan;2.612;84.107;43.712;True;False;55.0;41.95;58.99
839;Togo;72.678;49.399;54.416;False;False;51.58;81.62;32.63
840;Guinea-Bissau;54.952;63.677;5.792;False;False;18.79;22.12;77.21
841;Italy;5.94;31.12;98.067;True;False;67.67;75.51;38.22
842;Nauru;34.639;50.855;1.898;True;False;74.87;92.12;67.79
843;Kenya;90.145;70.841;81.171;True;False;67.6;96.13;96.33
844;Switzerland;73.774;22.33;49.349;True;True;90.33;10.81;4.95
845;Denmark;27.598;42.862;5.469;False;True;79.17;91.78;61.58
846;Panama;98.207;99.965;10.777;True;True;6.82;38.92;96.72
847;Albania;29.333;69.103;87.798;True;True;75.17;42.31;56.32
848;Singapore;4.663;66.013;92.542;True;False;23.93;85.13;36.78
849;Malaysia;63.884;72.304;41.202;False;True;73.42;54.11;79.17
850;Lebanon;70.655;35.254;59.172;True;True;34.97;82.61;67.2
851;Niger;89.726;96.823;95.241;True;True;60.97;54.62;65.85
852;Mozambique;47.054;63.263;92.987;False;False;84.81;1.95;30.0
853;Honduras;24.226;38.551;63.409;True;False;57.53;34.79;35.12
854;Mauritania;71.898;42.7;70.932;True;True;95.12;96.51;91.88
855;Cyprus;49.012;40.338;31.766;False;True;45.63;43.1;50.54
856;Somalia;56.073;11.456;94.768;True;True;43.87;33.78;30.84
857;Mongolia;68.075;59.938;32.868;False;False;73.97;78.16;76.45
858;Bosnia Herzegovina;44.984;70.149;37.448;True;False;32.88;39.54;80.18
859;Sudan;48.298;56.921;91.157;False;False;36.13;12.64;52.08
860;Portugal;3.525;62.445;4.082;True;False;58.05;88.53;47.98
861;Qatar;4.492;83.459;29.159;True;False;30.17;79.18;42.62
862;Malawi;91.066;8.311;85.691;True;True;29.69;81.41;45.18
863;Myanmar;83.453;6.71;22.946;False;False;29.71;30.84;89.36
864;Mauritania;55.135;2.507;90.319;False;False;33.15;68.09;2.73
865;Netherlands;35.919;5.932;66.211;True;False;75.44;8.12;94.94
866;Uzbekistan;79.532;10.55;96.677;True;True;32.14;30.35;17.73
867;Congo (Democratic Rep);72.436;51.865;93.82;False;True;37.42;98.74;31.36
868;Benin;0.951;30.791;40.724;True;True;24.07;13.43;37.21
869;Nauru;36.65;32.338;33.94;False;False;55.72;37.96;8.07
870;Austria;11.842;70.508;55.077;True;True;43.24;73.68;45.07
871;Trinidad & Tobago;42.108;35.595;42.028;False;True;12.38;77.96;40.75
872;Suriname;85.873;58.485;2.311;True;False;17.32;91.86;98.45
873;Saudi Arabia;43.955;49.554;78.982;True;True;39.45;4.92;11.16
874;Togo;51.454;34.52;11.424;True;True;86.55;9.3;61.13
875;Estonia;14.517;58.409;55.931;True;True;22.38;59.85;42.38
876;Vanuatu;73.674;79.594;45.883;True;True;85.39;62.89;80.33
877;Tunisia;70.734;1.587;91.367;True;True;93.25;58.66;5.25
878;Thailand;33.507;1.684;18.013;True;True;58.64;42.65;1.78
879;Namibia;88.134;75.009;77.914;True;True;16.42;63.28;1.33
880;Afghanistan;56.916;1.482;24.038;False;True;16.02;21.93;8.62
881;East Timor;33.779;68.6;0.385;True;True;69.8;66.76;66.99
882;South Sudan;78.508;1.739;58.723;False;False;52.46;21.07;99.18
883;Gabon;15.285;42.797;6.445;False;True;33.81;95.9;8.82
884;Marshall Islands;92.874;77.608;51.62;False;False;83.66;25.62;40.84
885;Greece;77.349;66.453;27.555;True;True;13.79;42.23;0.23
886;Guatemala;94.083;29.901;37.774;True;True;59.73;19.71;51.92
887;Uruguay;68.933;31.162;47.558;False;True;69.34;73.12;27.64
888;Solomon Islands;65.279;5.184;77.81;True;True;57.1;90.43;2.13
889;United States;37.316;55.873;32.374;True;True;6.14;12.55;90.17
890;Malawi;56.913;82.65;27.124;True;False;57.19;34.03;87.4
891;Denmark;98.122;13.694;71.766;True;True;44.17;67.37;90.48
892;Sri Lanka;58.21;31.684;27.621;True;True;37.23;90.89;12.75
893;Mali;54.825;63.47;19.173;True;False;49.66;43.42;8.07
894;Pakistan;74.426;78.193;54.525;True;False;87.71;94.96;70.52
895;Italy;86.676;84.189;87.045;False;False;53.1;86.51;82.2
896;Sudan;71.964;24.037;86.19;False;True;42.97;38.33;16.05
897;Benin;70.565;66.407;78.353;True;False;6.6;79.18;65.62
898;Mali;5.733;59.044;87.514;True;False;63.75;78.47;92.22
899;Lesotho;30.247;50.697;29.583;True;False;76.62;43.81;42.67
900;United Arab Emirates;79.934;5.985;57.424;False;False;44.82;91.18;67.1
901;Korea North;58.087;6.325;44.305;False;True;67.67;37.68;47.84
902;Mali;31.918;33.875;21.275;False;True;8.67;8.01;44.38
903;Liechtenstein;71.061;49.98;10.878;True;True;38.07;20.48;79.17
904;Papua New Guinea;91.606;99.566;32.26;True;False;97.43;90.13;39.34
905;Dominica;18.136;83.332;59.815;False;False;17.64;81.29;50.85
906;Tonga;43.346;24.796;77.749;True;True;10.55;20.47;68.23
907;Estonia;25.273;76.973;13.541;True;False;21.51;27.06;6.06
908;Palau;14.563;60.039;74.396;True;False;14.34;29.12;0.98
909;Iran;40.368;48.1;43.874;True;False;69.88;4.63;46.49
910;Israel;46.287;3.51;88.533;False;False;43.81;45.16;40.43
911;Taiwan;43.44;61.738;79.642;False;False;62.35;75.31;25.03
912;Afghanistan;90.0;87.407;87.054;True;False;64.68;14.66;56.4
913;Denmark;89.737;50.16;89.496;True;False;44.01;92.66;32.44
914;Cyprus;65.534;58.289;6.573;False;False;81.86;58.26;48.99
915;Eritrea;68.046;68.514;81.934;True;True;92.02;87.95;73.87
916;Suriname;39.91;35.819;42.972;False;True;81.73;46.24;91.43
917;Belarus;34.076;46.636;97.645;True;True;70.93;37.12;31.86
918;Iraq;63.574;37.161;25.72;False;False;68.79;30.44;68.01
919;Kyrgyzstan;65.781;48.462;99.854;True;False;61.58;6.02;90.24
920;Macedonia;75.84;80.61;99.156;False;True;13.45;81.21;15.71
921;Solomon Islands;52.218;80.957;15.11;False;True;53.03;46.97;14.85
922;Bhutan;57.804;84.255;2.307;False;False;48.35;12.11;31.06
923;Uruguay;11.978;26.024;82.006;False;True;86.75;2.94;82.81
924;Macedonia;15.043;45.905;11.108;False;False;90.58;41.31;47.18
925;Armenia;0.364;27.513;13.725;True;True;87.07;79.47;68.02
926;East Timor;44.492;38.687;25.464;False;True;11.42;95.82;65.66
927;Ukraine;81.026;9.055;52.518;True;False;33.85;71.51;29.72
928;Burundi;69.743;94.731;25.405;True;True;6.33;46.41;29.79
929;India;12.179;30.547;35.353;True;True;60.18;15.62;11.21
930;Finland;6.931;26.07;49.765;True;True;39.84;12.23;97.3
931;El Salvador;34.913;47.596;83.225;True;False;21.1;33.27;68.77
932;Malawi;45.076;43.929;94.898;False;True;18.37;43.15;62.43
933;Denmark;69.049;46.812;40.72;False;False;65.51;79.85;44.8
934;Honduras;84.947;58.39;24.875;False;True;32.49;88.51;21.58
935;United States;69.178;37.759;85.566;True;False;87.38;31.45;88.47
936;Maldives;16.317;87.559;55.435;True;False;5.55;92.41;45.42
937;Bolivia;12.696;43.347;3.918;False;False;20.49;21.43;74.65
938;Dominica;66.969;2.709;62.912;False;False;59.3;17.95;76.41
939;Azerbaijan;4.858;4.598;4.513;False;False;60.64;77.16;70.11
940;Bangladesh;68.246;77.738;26.865;False;False;31.73;66.42;88.82
941;Barbados;78.522;59.044;33.752;True;True;12.01;34.39;42.0
942;Portugal;53.256;82.504;68.555;True;False;99.57;11.86;44.2
943;Estonia;29.5;68.509;12.712;True;True;9.01;72.51;1.72
944;Spain;7.679;18.58;77.958;False;False;56.78;43.46;20.89
945;Vietnam;11.937;12.927;89.991;True;False;38.62;37.44;96.09
946;Norway;5.748;69.586;80.802;True;False;91.84;81.76;18.35
947;Sudan;89.244;31.173;90.289;False;False;22.8;60.1;69.92
948;Benin;35.904;70.398;38.524;True;False;51.64;83.95;32.41
949;Rwanda;70.837;32.082;9.71;True;True;56.36;99.72;43.85
950;Portugal;91.644;45.212;59.759;False;False;61.55;56.82;58.69
951;South Africa;16.297;59.855;59.205;False;True;65.0;1.0;92.73
952;Haiti;5.613;95.683;11.47;True;True;17.94;29.11;10.55
953;Pakistan;6.328;16.023;87.55;True;False;47.36;87.63;94.44
954;Italy;82.798;94.808;89.118;False;False;66.17;19.15;11.85
955;Barbados;39.534;24.708;12.227;True;True;38.9;59.75;87.69
956;Kosovo;81.147;21.024;63.444;False;False;79.42;70.76;52.57
957;Grenada;71.489;75.835;44.541;False;False;23.58;9.07;50.67
958;Iran;48.736;30.632;62.26;True;False;28.48;59.98;77.16
959;Turkey;82.236;30.122;1.769;True;False;43.37;75.87;81.54
960;Panama;29.705;50.736;85.949;True;True;20.73;21.41;48.82
961;Uganda;14.616;35.56;48.498;True;True;39.85;15.08;58.88
962;South Sudan;48.636;93.628;54.224;False;False;19.03;51.85;52.68
963;Kenya;93.37;83.132;14.561;True;False;91.27;75.11;7.85
964;Greece;19.408;48.369;17.913;True;True;70.78;21.27;48.02
965;Korea South;2.78;3.267;54.874;True;True;57.35;88.52;81.29
966;Burundi;38.257;50.96;76.965;False;True;18.95;87.83;14.57
967;Bhutan;69.093;9.875;28.358;True;True;1.29;10.08;61.55
968;Mexico;44.781;59.065;45.446;True;True;14.23;11.53;35.05
969;Haiti;14.641;9.034;81.195;False;True;75.18;30.17;51.14
970;Kazakhstan;71.778;37.258;30.918;True;False;21.11;81.87;49.65
971;Denmark;1.512;79.446;48.255;False;True;88.83;95.91;12.71
972;Pakistan;4.57;41.754;22.674;True;False;94.42;56.53;88.83
973;Venezuela;78.776;87.768;16.45;False;True;69.46;69.18;98.84
974;Eswatini;53.469;11.948;90.523;True;False;92.92;79.05;86.98
975;Angola;37.494;5.808;85.772;True;False;34.44;78.04;41.72
976;Kazakhstan;52.849;29.368;12.038;True;True;98.87;64.32;28.36
977;Mozambique;16.965;11.101;74.977;True;True;79.74;61.21;20.13
978;Bangladesh;28.936;61.623;52.748;False;True;0.07;65.81;99.86
979;Iceland;64.866;50.921;33.997;False;False;22.51;51.06;80.0
980;Egypt;42.565;43.512;40.696;False;True;0.94;56.26;0.43
981;Ecuador;45.684;71.426;42.256;False;True;62.28;50.36;13.44
982;Ireland (Republic);67.175;4.157;98.355;False;True;74.92;75.65;42.51
983;Solomon Islands;54.88;59.14;33.668;True;True;31.17;5.57;72.33
984;Norway;9.967;74.134;11.128;False;False;33.86;31.69;66.58
985;United Arab Emirates;52.796;93.983;67.432;False;True;1.19;27.64;20.59
986;Korea North;2.632;41.522;92.154;True;False;8.57;50.95;47.28
987;Maldives;74.397;38.197;37.934;False;True;79.71;81.64;15.6
988;Bermuda;42.523;63.119;48.403;False;False;3.18;1.09;22.18
989;Ecuador;70.6;83.434;3.728;False;True;2.05;27.88;20.45
990;Russian Federation;28.865;47.336;36.736;False;False;84.19;20.33;65.91
991;Kenya;58.439;62.27;99.584;False;False;57.58;47.16;40.3
992;Myanmar;76.823;9.935;2.338;True;True;67.59;43.78;72.48
993;Mongolia;60.129;21.22;88.128;False;True;77.46;69.4;35.56
994;Nepal;28.351;52.692;81.591;True;True;83.0;20.07;56.56
995;St Lucia;11.681;88.505;48.601;True;True;42.13;13.48;64.65
996;Ecuador;44.382;92.259;0.341;True;False;11.54;96.65;86.07
997;Ethiopia;89.245;93.253;85.109;True;False;60.47;56.66;30.46
998;Niger;33.933;82.952;40.531;True;False;73.21;63.93;1.46
999;Greece;56.342;7.363;35.864;True;True;28.92;62.87;10.48
1000;Eswatini;90.366;76.041;98.506;True;False;41.21;97.84;84.69
1;South Africa;100;100;100;false;false;10;10;10
2;Indonesia;100;100;100;false;false;10;10;10
3;Nigeria;100;100;100;false;false;10;10;10
4;Sri Lanka;100;100;100;false;false;10;10;10
5;Nauru;100;100;100;false;false;10;10;10
6;Mexico;100;100;100;false;false;10;10;10
7;Turkmenistan;100;100;100;false;false;10;10;10
8;Congo (Democratic Rep);100;100;100;false;false;10;10;10
9;Eswatini;100;100;100;false;false;10;10;10
10;Nepal;100;100;100;false;false;10;10;10
11;Latvia;100;100;100;false;false;10;10;10
12;Finland;100;100;100;false;false;10;10;10
13;Senegal;100;100;100;false;false;10;10;10
14;Guinea;100;100;100;false;false;10;10;10
15;Sri Lanka;100;100;100;false;false;10;10;10
16;Trinidad & Tobago;100;100;100;false;false;10;10;10
17;Angola;100;100;100;false;false;10;10;10
18;Tanzania;100;100;100;false;false;10;10;10
19;Benin;100;100;100;false;false;10;10;10
20;Mauritius;100;100;100;false;false;10;10;10
21;Sudan;100;100;100;false;false;10;10;10
22;Afghanistan;100;100;100;false;false;10;10;10
23;Somalia;100;100;100;false;false;10;10;10
24;Ecuador;100;100;100;false;false;10;10;10
25;Macedonia;100;100;100;false;false;10;10;10
26;Moldova;100;100;100;false;false;10;10;10
27;Greece;100;100;100;false;false;10;10;10
28;Austria;100;100;100;false;false;10;10;10
29;India;100;100;100;false;false;10;10;10
30;Nicaragua;100;100;100;false;false;10;10;10
31;Palau;100;100;100;false;false;10;10;10
32;Burkina;100;100;100;false;false;10;10;10
33;Palestine;100;100;100;false;false;10;10;10
34;Korea South;100;100;100;false;false;10;10;10
35;Lebanon;100;100;100;false;false;10;10;10
36;Samoa;100;100;100;false;false;10;10;10
37;Fiji;100;100;100;false;false;10;10;10
38;Vatican City;100;100;100;false;false;10;10;10
39;Niger;100;100;100;false;false;10;10;10
40;Korea North;100;100;100;false;false;10;10;10
41;Canada;100;100;100;false;false;10;10;10
42;Kazakhstan;100;100;100;false;false;10;10;10
43;Peru;100;100;100;false;false;10;10;10
44;Belarus;100;100;100;false;false;10;10;10
45;China;100;100;100;false;false;10;10;10
46;Kyrgyzstan;100;100;100;false;false;10;10;10
47;Papua New Guinea;100;100;100;false;false;10;10;10
48;Germany;100;100;100;false;false;10;10;10
49;Croatia;100;100;100;false;false;10;10;10
50;Tanzania;100;100;100;false;false;10;10;10
51;Sri Lanka;100;100;100;false;false;10;10;10
52;Guinea-Bissau;100;100;100;false;false;10;10;10
53;Taiwan;100;100;100;false;false;10;10;10
54;Bulgaria;100;100;100;false;false;10;10;10
55;Libya;100;100;100;false;false;10;10;10
56;Sweden;100;100;100;false;false;10;10;10
57;Comoros;100;100;100;false;false;10;10;10
58;Indonesia;100;100;100;false;false;10;10;10
59;Italy;100;100;100;false;false;10;10;10
60;Trinidad & Tobago;100;100;100;false;false;10;10;10
61;Kenya;100;100;100;false;false;10;10;10
62;Barbados;100;100;100;false;false;10;10;10
63;Czech Republic;100;100;100;false;false;10;10;10
64;Montenegro;100;100;100;false;false;10;10;10
65;Brazil;100;100;100;false;false;10;10;10
66;Cambodia;100;100;100;false;false;10;10;10
67;Cambodia;100;100;100;false;false;10;10;10
68;Belarus;100;100;100;false;false;10;10;10
69;Djibouti;100;100;100;false;false;10;10;10
70;Uganda;100;100;100;false;false;10;10;10
71;Rwanda;100;100;100;false;false;10;10;10
72;Mali;100;100;100;false;false;10;10;10
73;Micronesia;100;100;100;false;false;10;10;10
74;Zimbabwe;100;100;100;false;false;10;10;10
75;Serbia;100;100;100;false;false;10;10;10
76;Romania;100;100;100;false;false;10;10;10
77;Marshall Islands;100;100;100;false;false;10;10;10
78;Iran;100;100;100;false;false;10;10;10
79;Zimbabwe;100;100;100;false;false;10;10;10
80;United Kingdom;100;100;100;false;false;10;10;10
81;Peru;100;100;100;false;false;10;10;10
82;Guinea-Bissau;100;100;100;false;false;10;10;10
83;Croatia;100;100;100;false;false;10;10;10
84;Korea North;100;100;100;false;false;10;10;10
85;Finland;100;100;100;false;false;10;10;10
86;Central African Rep;100;100;100;false;false;10;10;10
87;Qatar;100;100;100;false;false;10;10;10
88;St Kitts & Nevis;100;100;100;false;false;10;10;10
89;Vatican City;100;100;100;false;false;10;10;10
90;Hungary;100;100;100;false;false;10;10;10
91;Korea North;100;100;100;false;false;10;10;10
92;Liechtenstein;100;100;100;false;false;10;10;10
93;Portugal;100;100;100;false;false;10;10;10
94;Congo (Democratic Rep);100;100;100;false;false;10;10;10
95;Korea North;100;100;100;false;false;10;10;10
96;Hungary;100;100;100;false;false;10;10;10
97;Kuwait;100;100;100;false;false;10;10;10
98;Finland;100;100;100;false;false;10;10;10
99;Madagascar;100;100;100;false;false;10;10;10
100;Madagascar;100;100;100;false;false;10;10;10
101;Kyrgyzstan;100;100;100;false;false;10;10;10
102;Slovenia;100;100;100;false;false;10;10;10
103;Montenegro;100;100;100;false;false;10;10;10
104;Denmark;100;100;100;false;false;10;10;10
105;Peru;100;100;100;false;false;10;10;10
106;Qatar;100;100;100;false;false;10;10;10
107;Spain;100;100;100;false;false;10;10;10
108;Peru;100;100;100;false;false;10;10;10
109;Jamaica;100;100;100;false;false;10;10;10
110;Uganda;100;100;100;false;false;10;10;10
111;Myanmar;100;100;100;false;false;10;10;10
112;Equatorial Guinea;100;100;100;false;false;10;10;10
113;Bahamas;100;100;100;false;false;10;10;10
114;Greece;100;100;100;false;false;10;10;10
115;Madagascar;100;100;100;false;false;10;10;10
116;Solomon Islands;100;100;100;false;false;10;10;10
117;Croatia;100;100;100;false;false;10;10;10
118;Russian Federation;100;100;100;false;false;10;10;10
119;Panama;100;100;100;false;false;10;10;10
120;Saudi Arabia;100;100;100;false;false;10;10;10
121;Barbados;100;100;100;false;false;10;10;10
122;Equatorial Guinea;100;100;100;false;false;10;10;10
123;New Zealand;100;100;100;false;false;10;10;10
124;South Sudan;100;100;100;false;false;10;10;10
125;Costa Rica;100;100;100;false;false;10;10;10
126;Germany;100;100;100;false;false;10;10;10
127;Albania;100;100;100;false;false;10;10;10
128;Thailand;100;100;100;false;false;10;10;10
129;Samoa;100;100;100;false;false;10;10;10
130;Costa Rica;100;100;100;false;false;10;10;10
131;Norway;100;100;100;false;false;10;10;10
132;Bangladesh;100;100;100;false;false;10;10;10
133;Saint Vincent & the Grenadines;100;100;100;false;false;10;10;10
134;Norway;100;100;100;false;false;10;10;10
135;Vatican City;100;100;100;false;false;10;10;10
136;Jamaica;100;100;100;false;false;10;10;10
137;Turkey;100;100;100;false;false;10;10;10
138;Palestine;100;100;100;false;false;10;10;10
139;Ivory Coast;100;100;100;false;false;10;10;10
140;Costa Rica;100;100;100;false;false;10;10;10
141;Honduras;100;100;100;false;false;10;10;10
142;Tanzania;100;100;100;false;false;10;10;10
143;Malaysia;100;100;100;false;false;10;10;10
144;Central African Rep;100;100;100;false;false;10;10;10
145;Central African Rep;100;100;100;false;false;10;10;10
146;Uzbekistan;100;100;100;false;false;10;10;10
147;Senegal;100;100;100;false;false;10;10;10
148;Lesotho;100;100;100;false;false;10;10;10
149;Belarus;100;100;100;false;false;10;10;10
150;Lesotho;100;100;100;false;false;10;10;10
151;United Arab Emirates;100;100;100;false;false;10;10;10
152;Mauritius;100;100;100;false;false;10;10;10
153;Costa Rica;100;100;100;false;false;10;10;10
154;Nepal;100;100;100;false;false;10;10;10
155;Mexico;100;100;100;false;false;10;10;10
156;Sudan;100;100;100;false;false;10;10;10
157;Venezuela;100;100;100;false;false;10;10;10
158;Kosovo;100;100;100;false;false;10;10;10
159;Guinea;100;100;100;false;false;10;10;10
160;Costa Rica;100;100;100;false;false;10;10;10
161;Monaco;100;100;100;false;false;10;10;10
162;Antigua & Deps;100;100;100;false;false;10;10;10
163;Tunisia;100;100;100;false;false;10;10;10
164;Qatar;100;100;100;false;false;10;10;10
165;Cambodia;100;100;100;false;false;10;10;10
166;Dominican Republic;100;100;100;false;false;10;10;10
167;Seychelles;100;100;100;false;false;10;10;10
168;Equatorial Guinea;100;100;100;false;false;10;10;10
169;Rwanda;100;100;100;false;false;10;10;10
170;Thailand;100;100;100;false;false;10;10;10
171;Ethiopia;100;100;100;false;false;10;10;10
172;Moldova;100;100;100;false;false;10;10;10
173;Guinea-Bissau;100;100;100;false;false;10;10;10
174;Uruguay;100;100;100;false;false;10;10;10
175;Kosovo;100;100;100;false;false;10;10;10
176;Equatorial Guinea;100;100;100;false;false;10;10;10
177;Cambodia;100;100;100;false;false;10;10;10
178;Kuwait;100;100;100;false;false;10;10;10
179;Panama;100;100;100;false;false;10;10;10
180;Kuwait;100;100;100;false;false;10;10;10
181;Singapore;100;100;100;false;false;10;10;10
182;Iran;100;100;100;false;false;10;10;10
183;Sweden;100;100;100;false;false;10;10;10
184;Maldives;100;100;100;false;false;10;10;10
185;Ireland (Republic);100;100;100;false;false;10;10;10
186;Bolivia;100;100;100;false;false;10;10;10
187;Equatorial Guinea;100;100;100;false;false;10;10;10
188;Congo;100;100;100;false;false;10;10;10
189;Azerbaijan;100;100;100;false;false;10;10;10
190;Switzerland;100;100;100;false;false;10;10;10
191;Laos;100;100;100;false;false;10;10;10
192;India;100;100;100;false;false;10;10;10
193;India;100;100;100;false;false;10;10;10
194;Seychelles;100;100;100;false;false;10;10;10
195;Palestine;100;100;100;false;false;10;10;10
196;Iceland;100;100;100;false;false;10;10;10
197;Vietnam;100;100;100;false;false;10;10;10
198;Congo (Democratic Rep);100;100;100;false;false;10;10;10
199;Hungary;100;100;100;false;false;10;10;10
200;Costa Rica;100;100;100;false;false;10;10;10
201;Tonga;100;100;100;false;false;10;10;10
202;South Africa;100;100;100;false;false;10;10;10
203;Argentina;100;100;100;false;false;10;10;10
204;Peru;100;100;100;false;false;10;10;10
205;Comoros;100;100;100;false;false;10;10;10
206;Monaco;100;100;100;false;false;10;10;10
207;Cambodia;100;100;100;false;false;10;10;10
208;France;100;100;100;false;false;10;10;10
209;Trinidad & Tobago;100;100;100;false;false;10;10;10
210;New Zealand;100;100;100;false;false;10;10;10
211;Guinea-Bissau;100;100;100;false;false;10;10;10
212;Vanuatu;100;100;100;false;false;10;10;10
213;Guinea;100;100;100;false;false;10;10;10
214;Gabon;100;100;100;false;false;10;10;10
215;Grenada;100;100;100;false;false;10;10;10
216;Costa Rica;100;100;100;false;false;10;10;10
217;Kosovo;100;100;100;false;false;10;10;10
218;Namibia;100;100;100;false;false;10;10;10
219;Norway;100;100;100;false;false;10;10;10
220;Benin;100;100;100;false;false;10;10;10
221;Georgia;100;100;100;false;false;10;10;10
222;Kazakhstan;100;100;100;false;false;10;10;10
223;Uruguay;100;100;100;false;false;10;10;10
224;Iraq;100;100;100;false;false;10;10;10
225;Kiribati;100;100;100;false;false;10;10;10
226;Bhutan;100;100;100;false;false;10;10;10
227;Palau;100;100;100;false;false;10;10;10
228;Tonga;100;100;100;false;false;10;10;10
229;Samoa;100;100;100;false;false;10;10;10
230;Korea North;100;100;100;false;false;10;10;10
231;South Africa;100;100;100;false;false;10;10;10
232;Cape Verde;100;100;100;false;false;10;10;10
233;Comoros;100;100;100;false;false;10;10;10
234;Tunisia;100;100;100;false;false;10;10;10
235;Congo;100;100;100;false;false;10;10;10
236;Bahrain;100;100;100;false;false;10;10;10
237;Qatar;100;100;100;false;false;10;10;10
238;Spain;100;100;100;false;false;10;10;10
239;Turkey;100;100;100;false;false;10;10;10
240;Nepal;100;100;100;false;false;10;10;10
241;South Sudan;100;100;100;false;false;10;10;10
242;Maldives;100;100;100;false;false;10;10;10
243;Cambodia;100;100;100;false;false;10;10;10
244;Marshall Islands;100;100;100;false;false;10;10;10
245;Liberia;100;100;100;false;false;10;10;10
246;Cambodia;100;100;100;false;false;10;10;10
247;Colombia;100;100;100;false;false;10;10;10
248;Costa Rica;100;100;100;false;false;10;10;10
249;Bahrain;100;100;100;false;false;10;10;10
